台灣0303,#genre#
cctv5體育高清,http://220.158.149.14:9999/live/TV00000000000000000104@HHZT;LIVE
Now Sports Prime,http://teslagram.com/live/channel_630.m3u8
皇马足球,http://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hwebes_1@300661/index_3_av-p.m3u8
四海釣魚,http://125.210.152.18:9090/live/SHDY.m3u8
RTM體育,https://rtmsportshdmobile.secureswiftcontent.com/Origin02/ngrp:RTM2//chunklist_b2064000.m3u8
卡斯体育,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
卫视体育,https://www.fanmingming.cn/hls/starsports.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
五星體育,http://117.156.28.21/PLTV/88888888/224/3221225603/index.m3u8
緯來體育,http://220.158.149.14:9999/live/TV00000000000000000078@HHZT;LIVE?checkedby:iptvcat.com#mitv://fccsovh.pvbox.live:18912/5b140921000be144353d8e88e314b42a.ts
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233
公視,mitv://fccseuro.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0.ts
國家地理HD,P2p://fcus.xsjiptv.com:18912/5c724a010005e9d11d589b4f1fc54b2b.ts
wwe,http://cdnak19.cast4u.info/channels/4/10804.m3u8
国家地理频道,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
國家地理國際頻道,http://125.227.210.37:15778/VideoInput/play.ts
東風衛視,http://58.99.33.9:1935/liveedge2/live_37_1.stream/playlist.m3u8
大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
MLB,http://hlslive-akc-med1.media.mlb.com/ls01/mlbnetwork/NETWORK_LINEAR_1/master_wired.m3u8
BS朝日,http://220.158.149.28:8180/live/TV00000000000000000073@HHZT
國家地理頻道,http://220.158.149.26:8182/hls/TV00000000000000000115@HHZT.m3u8
NBA,mitv://fccsovh.pvbox.live:18912/5b593bea000144c6daeee1360e5f80f7.ts
WWE，mitv：//fccsovh.pvbox.live：18912 / 5cffd5d900072496c2c9b7c5d8c9ac44.ts
民視新闻,http://520574.xyz/dl/gt.php?id=ftvnews
民視第一,http://520574.xyz/dl/gt.php?id=fmtv
民視台湾,http://520574.xyz/dl/gt.php?id=fttv
民視影剧,http://520574.xyz/dl/gt.php?id=ftvdrama
民視综艺,http://520574.xyz/dl/gt.php?id=ftvvariety
民視旅游,http://520574.xyz/dl/gt.php?id=ftvtravel
鳳梨直擊,http://520574.xyz/dl/gt.php?id=4gtvlive1
香蕉直擊,http://520574.xyz/dl/gt.php?id=4gtvlive2
中视新聞HD,mitv://147.135.39.171:9906/5cc68d1700024b76fadeb42526e50971.ts
东森电影,mitv://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661.ts
纬来戏剧,mitv://147.135.39.171:9906/5dfb22fe0007e7e5170148dc58a73c8f.ts
纬来综合,mitv://147.135.39.171:9906/5d02767e0000d1cee2d710624f990129.ts
纬来电影,mitv://147.135.39.171:9906/5dfa617f00023082140d6f4d3d413ea5.ts
纬来育乐,mitv://147.135.39.171:9906/5d026529000d09dce2924de7457665eb.ts
纬来日本,mitv://147.135.39.171:9906/5dfa617e000c916a140d6e057f6a5f7e.ts
纬来精采,mitv://147.135.39.171:9906/5dfb22930004ad4516ffa60950c9498e.ts
纬来体育,mitv://147.135.39.171:9906/5dfa617e00025002140d6b6552c55313.ts
中天新闻,mitv://147.135.39.171:9906/5d9a3461000c5e329cd7e0cc2586313a.ts
中天娱乐,mitv://147.135.39.171:9906/5defdaa0000974136ea066475c980b2d.ts
中天亚洲台,mitv://147.135.39.171:9906/5defdaa000044ff26ea064ef7ec56d18.ts
亚洲旅游台,mitv://147.135.39.171:9906/5c6d32bd00008d243a30c30b5ba96c43.ts
卫视电影台,mitv://147.135.39.171:9906/5d9a250b000845289c9bf7d246ac3362.ts
TVBS精采台,mitv://147.135.39.171:9906/5defdaa1000270e46ea0686a48260896.ts
寰宇新闻台,mitv://147.135.39.171:9906/5cc68d1700042feefadeb4a262de7324.ts
寰宇新闻2台,mitv://147.135.39.171:9906/5cc68d1700058370fadeb50018e34ae4.ts
寰宇财经台,mitv://147.135.39.171:9906/5cc68d170006ea05fadeb55d2b4e742a.ts
寰宇综合台,mitv://147.135.39.171:9906/5cc68d17000835e5fadeb5ac777e2a70.ts
壹电视新闻,mitv://147.135.39.171:9906/5defdaa0000001f96ea063d66b7e3aa2.ts
壹电视综合,mitv://147.135.39.171:9906/5defdaa300000b5f6ea06f8e03f25db2.ts
年代新闻,mitv://147.135.39.171:9906/5defe1400000b7ea6eba450503ed45e8.ts
龙华偶像,mitv://147.135.39.171:9906/5b093d430004c0e3052ab6512e2d051d.ts
靖天国际台,mitv://147.135.39.171:9906/5c6d32c60009d5b33a30e8946f4e2641.ts
靖天电影台,mitv://147.135.39.171:9906/5c6d32c7000229213a30ea886caf4ebe.ts
靖洋戏剧台,mitv://147.135.39.171:9906/5c6d32bd000b75803a30c5da32fe76c0.ts
亚洲美食,mitv://147.135.39.171:9906/5d9a2611000610959c9ff6b605c1339e.ts
TLC旅游台,mitv://147.135.39.171:9906/5cc692b800066481faf4b217169a5a1b.ts
爱尔达综合台,mitv://147.135.39.171:9906/5c6d32be0001e4773a30c7510bcd7ab9.ts
爱尔达影剧台,mitv://147.135.39.171:9906/5c6d32be0003567e3a30c7af36fa7278.ts
博斯无限,mitv://147.135.39.171:9906/5defdab600015d2f6ea0ba230ef664fe.ts
博斯高球2,mitv://147.135.39.171:9906/5defe13e0003a4c36eba3e002cd3384a.ts
博斯网球,mitv://147.135.39.171:9906/5defe13d0008ad4b6eba3b603e5d1ebb.ts
博斯运动,mitv://147.135.39.171:9906/5defdab60006b85e6ea0bb7b06aa7d1f.ts
博斯运动2,mitv://147.135.39.171:9906/5defe15200024c6d6eba8bc2352f7151.ts
采昌影剧台,mitv://147.135.39.171:9906/5cc68d170009a41bfadeb6093a05737b.ts
鸿基影剧台,mitv://147.135.39.171:9906/5cc68d17000b030ffadeb6675ac35d51.ts
卫视中文,mitv://147.135.39.171:9906/5defdaa1000b1a3d6ea06a9c17f77c44.ts
CinemaWorld,mitv://147.135.39.171:9906/5d9a26b0000d33d29ca265a2789e70ab.ts
FOX家庭影院,mitv://147.135.39.171:9906/5d9a33bb000a299f9cd557cf4d121c23.ts
华纳电视频道,mitv://147.135.39.171:9906/5defdaa0000d7e3f6ea0675076d26f43.ts
Baby First,mitv://147.135.39.171:9906/5c6d32bc000e2bc73a30c2ad0db643fc.ts
BabyTV,mitv://147.135.39.171:9906/5c6d32bd000e74413a30c6a527a2176a.ts
BBC Cbeebies,mitv://147.135.39.171:9906/5dea93910008156c5a02c21b24cc6be4.ts
Nick Jr.(英语),mitv://147.135.39.171:9906/5dea9391000dacc55a02c39228854fcb.ts
Animax,mitv://147.135.39.171:9906/5d9a25ad00050d2e9c9e6fc864b540d4.ts
Smart知识台,mitv://147.135.39.171:9906/5d9a2742000e598d9ca4a0311f605579.ts
迪士尼频道(英语),mitv://147.135.39.171:9906/5dea93920003218e5a02c4ca21f02f09.ts
nickelodeon,mitv://147.135.39.171:9906/5d0e403800011a4910fbd8d44f7a61bc.ts
CN卡通频道,mitv://147.135.39.171:9906/5defe14000091d616eba47377b3a16c4.ts
CN卡通频道(英语),mitv://147.135.39.171:9906/5dea93910003206a5a02c0e279871b82.ts
Boomerang(英语),mitv://147.135.39.171:9906/5dea9390000d3b785a02bf8a11dd08b9.ts
Boomerang卡通频道,mitv://147.135.39.171:9906/5defdab700000f496ea0bdbd5c1a54bc.ts
曼迪日本台,mitv://147.135.39.171:9906/5cc692b80032c87faf4b14b336e74d0.ts
MOMO亲子台,mitv://147.135.39.171:9906/5cc68d17000c69a4fadeb6c56c456357.ts
国兴卫视,mitv://147.135.39.171:9906/5cc692b80007c375faf4b274502c5f68.ts
MTV LIVE音乐现场,mitv://147.135.39.171:9906/5d9a2a6100044aa29cb0ceb915667a36.ts
JET综合,mitv://147.135.39.171:9906/5cc692b800091326faf4b2d276df6a35.ts
大爱2台,mitv://147.135.39.171:9906/5cf8036a00062f19b9ed2756102d69d4.ts
Fox,mitv://147.135.39.171:9906/5d0288c7000125bbe31e7d9932326554.ts
历史频道HD,mitv://147.135.39.171:9906/5d9a3718000bb2899ce3db2404476f62.ts
H2,mitv://147.135.39.171:9906/5d9a353100091ac79cdc6c20164369b0.ts
Ci罪案侦缉HD,mitv://147.135.39.171:9906/5c6d32bd0002160e3a30c3784abf05c2.ts
动物星球,mitv://147.135.39.171:9906/5af0a966000b889325f4beff5a495129.ts
双星,mitv://147.135.39.171:9906/5c4fcc4900021daf7eee5cd26e523e7e.ts
全佳,mitv://147.135.39.171:9906/5c4fcb8900029b927eeb6ef27e573cdc.ts
小太阳,mitv://147.135.39.171:9906/5c311b380000b12f06c9ab7174b605e2.ts
HBO Signature,mitv://147.135.39.171:9906/5d9a2b28000713fb9cb3d8cc0d3d4a0b.ts
HBO Hits,mitv://147.135.39.171:9906/5d9a2b280005611b9cb3d85f1f6a6f75.ts
中天新闻,vjms://58.215.133.161:8500:3502/live/cid=407
纬来体育,vjms://58.215.133.185:8500:3502/live/cid=202
中华美食,http://106.54.30.243/gz009/gz.php?id=zhms
CCTV 高夫网球,http://106.54.30.243/gz009/gz.php?id=gefwq
CCTV 风云足球,http://106.54.30.243/gz009/gz.php?id=fyzq
CHC 动作电影,http://106.54.30.243/gz009/gz.php?
CCTV2 财经频道,http://106.54.30.243/gz009/gz.php?id=cctv2hd
凤凰电影,http://106.54.30.243/gz009/gz.php?id=fhdy
凤凰中文,http://106.54.30.243/gz009/gz.php?id=fhzw
卫视国际电影,http://106.54.30.243/gz009/gz.php?id=wsgjdy
MTV 亚洲音乐,http://106.54.30.243/gz009/gz.php?id=mtv
AXN 影视频道,http://106.54.30.243/gz009/gz.php?id=axn
亚洲频道,http://106.54.30.243/gz009/gz.php?id=cinemax
TVB无线新闻,https://www.ootori.xyz/tv/tvb.php?id=inews
TVB翡翠台,http://danielwu.gz01.bdysite.com/iptv/?id=tvb
澳視高清,http://61.244.22.5/ch6/hd_ch6.live/playlist.m3u8
澳視体育,http://61.244.22.5/ch4/sport_ch4.live/playlist.m3u8
澳門资讯,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8
澳視澳門,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳視卫星,http://61.244.22.5/ch3/ch3.live/chunklist_w30461384.m3u8
澳門Macau,http://61.244.22.5/ch2/_definst_/ch2.live/playlist.m3u8
新加坡8频道(国语),http://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
新加坡8频道(国语),https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
BS洋片,vjms://58.215.133.154:8500:3502/live/cid=307
BBC,vjms://58.215.133.154:8500/live/cid=418
BBC,vjms://61.216.1.24:8500:3502/live/cid=418
东森幼幼,vjms://61.216.1.24:8500:3502/live/cid=344
七彩戲劇HD,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
寰宇新闻台,mitv://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee
HBO HD,http://125.227.210.37:12801/VideoInput/play.ts
上德電視台,http://flv.ccdntech.com/live/_definst_/mp4:vod150_Live/live/playlist.m3u8
ELTA体育,http://153.99.180.70:5021/live/266/playlist.m3u8
龍祥時代,http://104.243.17.219:81/vhls/tangyuanTV_LXSD.50f7eca7e931e528a789/tangyuanTV_LXSD/tangyuanTV_LXSD_live.m3u8
龙祥电影,http://cdn2.zbbh.xyz:8080/ZZ_shidai/ZZ_shidai.m3u8
龙祥电影,http://cdn.zbbh.xyz:8080/ZZ_shidai/ZZ_shidai.m3u8
三立台湾,mitv://fccsovh.pvbox.live:18912/5c2dd74a000cbd46698addb74d61afbb
三立台湾,mitv://fccsovh.pvbox.live:18912/5b1409f100088a84c40f89d735e8395f
三立都会,mitv://fccsovh.pvbox.live:18912/5c2dd74e0008135f19666442e08f8a73
三立都会,mitv://fccsovh.pvbox.live:18912/5b14098f000d8c6571a258930b96c39d
卫视中文,mitv://fccsovh.pvbox.live:18912/5c2dd752000079beb0932687f970bd9e
卫视中文,mitv://fccsovh.pvbox.live:18912/5b14096a00006f07db24be365821c0f3
SPOTV,vjms://58.215.133.189:8500:3502/live/cid=157
SPOTV2,vjms://58.215.133.189:8500:3502/live/cid=151
三立都会,vjms://58.215.133.189:8500:3502/live/cid=437
happy,https://717616144.r.worldssl.net/717616144/tv/ttv12/chunklist_w1523462550.m3u8 
松视1,https://717616144.r.worldssl.net/717616144/tv/ttv11/chunklist_w1523462549.m3u8 
新加坡5频道,http://ruijian.52yi.vip/daili/qq.php?id=sjp01
新加坡8,http://ruijian.52yi.vip/daili/qq.php?id=sjp02
新加坡U频道,http://ruijian.52yi.vip/daili/qq.php?id=sjp03
新加坡亚洲新闻,http://ruijian.52yi.vip/daili/qq.php?id=sjp04
newsmaxtv,http://ruijian.52yi.vip/daili/qq.php?id=newsmax
xxxx,http://m.wemtime.com/artdetail-21810.html
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://cctvalih5ca.v.myalicdn.com/cstv/xianggangweishi_2/index.m3u8
凤凰卫视资讯叿,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
越南和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越南ktv,http://210.245.20.94/hls/ktv1.m3u8
越南UNTV,https://untv.mmdlive.lldns.net/untv/97cc8d2c46bd43b78e0b112761ab71fe/chunklist_b1128000.m3u8
泰国lNBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
泰国PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国33HD,http://1468481365.rsc.cdn77.org/LS-50041-SIN-19/tracks-v1a1/mono.m3u8
泰国SEATV,http://203.189.147.211:1935/live/mp4:myStream_720p/playlist.m3u8
J_SPORTS_1P7p,p8p://0198.02686.cc:16871/5d414f0c000c884875f633b8399ef99b.ts
J_SPORTS_2P7p,p8p://0198.02686.cc:16871/5d414f0d0008fadf75f636b74704d31b.ts
J_SPORTS_3P7p,p8p://0198.02686.cc:16871/5d414f0e00038bf575f6393b9482ee08.ts
J_SPORTS_4P7p,p8p://0198.02686.cc:16871/5d414f0e000d818675f63bc8452f12fd.ts
德国超级游艇,http://cdn.mobibase.com/hls/733/258_5000k/playlist.m3u8
GoodTV 好消息台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
GoodTV 好消息二,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
GoodTV 真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GoodTV 健康煮流,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch13-2.m3u8
GoodTV 经典音乐,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GoodTV 爱旅行台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GoodTV 共享观点,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch19-2.m3u8
韩国 | EBS 第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国 | EBS 第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国 | EBS 加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国 | EBS 加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国 | EBS E频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国 | TJB SBS,http://1.245.74.5:1935/live/tv/.m3u8
EBS,http://ebsonair.ebs.co.kr/groundwavefamilypc/familypc1m/chunklist_w1960240276.m3u8
EBS 1,http://ebsonair.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS 1,http://ebsonair.ebs.co.kr:1935/ebs1familypc/familypc1m/playlist.m3u8
EBS 2,http://ebsonair.ebs.co.kr:1935/ebs2familypc/familypc1m/chunklist.m3u8
EBS 2,http://ebsonair.ebs.co.kr:1935/ebs2familypc/familypc1m/playlist.m3u8
EBS Kids,http://ebsonair.ebs.co.kr:1935/ebsufamilypc/familypc1m/playlist.m3u8
EBS KIDS,http://ebsonair.ebs.co.kr:1935/ebsutablet500k/_definst_/tablet500k/chunklist_w1145871295.m3u8
EBS Kids,http://ebsonair.ebs.co.kr:1935/ebsutablet500k/tablet500k/playlist.m3u8
EBS Plus 1,http://ebsonair.ebs.co.kr:1935/plus1tablet500k/tablet500k/playlist.m3u8
EBS Plus 2,http://ebsonair.ebs.co.kr:1935/plus2tablet500k/tablet500k/playlist.m3u8
EBS+2,http://ebsonair.ebs.co.kr:1935/plus2familypc/familypc1m/chunklist.m3u8
EBSe,http://ebsonair.ebs.co.kr:1935/plus3familypc/familypc1m/chunklist.m3u8
EBSeHD,http://ebsonair.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBSi,http://ebsonair.ebs.co.kr:1935/plus1familypc/familypc1m/chunklist.m3u8
無線財經資訊臺,http://bg7cattt.xyz/tvb.php?id=2
無線新聞臺,http://bg7cattt.xyz/tvb.php?id=1
TVB翡翠臺,vjms://23.237.115.18:8500:3502/live/cid=362
TVB J2,vjms://23.237.115.18:8500:3502/live/cid=368
TVB J5,vjms://23.237.115.18:8500:3502/live/cid=363
TVB明珠臺,vjms://23.237.115.18:8500:3502/live/cid=367
TVB无线新闻臺,vjms://23.237.115.18:8500:3502/live/cid=366
鳳凰中文,vjms://23.237.115.18:8500:3502/live/cid=400
鳳凰資訊,vjms://23.237.115.18:8500:3502/live/cid=401
民视,vjms://23.237.115.18:8500:3502/live/cid=450
中视,vjms://23.237.115.18:8500:3502/live/cid=452
台视,vjms://23.237.115.18:8500:3502/live/cid=453
公视,vjms://23.237.115.18:8500:3502/live/cid=236
hb0,vjms://23.237.115.18:8500:3502/live/cid=436
大愛,vjms://23.237.115.18:8500:3502/live/cid=442
壹新闻,vjms://23.237.115.18:8500:3502/live/cid=445
东森財經新闻,vjms://23.237.115.18:8500:3502/live/cid=456
TVBS新闻台,vjms://23.237.115.18:8500:3502/live/cid=348
民视新闻,vjms://23.237.115.18:8500:3502/live/cid=454
年代MUCH,vjms://23.237.115.18:8500:3502/live/cid=439
年代新闻,vjms://23.237.115.18:8500:3502/live/cid=455
东森新闻,vjms://23.237.115.18:8500:3502/live/cid=340
中天新闻,vjms://23.237.115.18:8500:3502/live/cid=407
非凡新闻,vjms://23.237.115.18:8500:3502/live/cid=443
纬来日本,vjms://23.237.115.18:8500:3502/live/cid=102
纬来體育,vjms://23.237.115.18:8500:3502/live/cid=202
纬来戲劇,vjms://23.237.115.18:8500:3502/live/cid=137
东森綜合,vjms://23.237.115.18:8500:3502/live/cid=333
东森電影,vjms://23.237.115.18:8500:3502/live/cid=338
东森幼幼,vjms://23.237.115.18:8500:3502/live/cid=344
东森戲劇,vjms://23.237.115.18:8500:3502/live/cid=425
东森超视,vjms://23.237.115.18:8500:3502/live/cid=426
國興衛视,vjms://23.237.115.18:8500:3502/live/cid=424
迪士尼卡通,vjms://23.237.115.18:8500:3502/live/cid=361
HBO,vjms://23.237.115.18:8500:3502/live/cid=261
HBO,vjms://58.215.133.154:8500/live/cid=261
HBO強檔,vjms://23.237.115.18:8500:3502/live/cid=238
HBO溫馨,vjms://23.237.115.18:8500:3502/live/cid=181
TVBS,vjms://23.237.115.18:8500:3502/live/cid=349
TVBS歡樂台,vjms://23.237.115.18:8500:3502/live/cid=438
博斯高球,vjms://23.237.115.18:8500:3502/live/cid=265
ELTA体育1台,vjms://23.237.115.18:8500:3502/live/cid=266
TLC旅游生活,vjms://23.237.115.18:8500:3502/live/cid=103
法國國際五台,vjms://23.237.115.18:8500:3502/live/cid=396
國家地理,vjms://23.237.115.18:8500:3502/live/cid=115
國家地理野生,vjms://23.237.115.18:8500:3502/live/cid=263
體育FOX3,vjms://23.237.115.18:8500:3502/live/cid=95
體育FOX2 Sports,vjms://23.237.115.18:8500:3502/live/cid=444
AXN,vjms://23.237.115.18:8500:3502/live/cid=2
BBC,vjms://23.237.115.18:8500:3502/live/cid=418
BBC,vjms://58.215.133.154:8500/live/cid=418
CNN,vjms://23.237.115.18:8500:3502/live/cid=428
CNN,vjms://58.215.133.154:8500/live/cid=428
CNBC,vjms://23.237.115.18:8500:3502/live/cid=98
StarMovies,vjms://23.237.115.18:8500:3502/live/cid=94
DiscoveryAsia,vjms://23.237.115.18:8500:3502/live/cid=440
DiscoveryScience,vjms://23.237.115.18:8500:3502/live/cid=457
动物星球,vjms://23.237.115.18:8500:3502/live/cid=3
澳亚卫视,vjms://58.215.133.154:8500/live/cid=337
探索亚洲,vjms://58.215.133.154:8500/live/cid=440
日本电视台,vjms://23.237.115.18:8500:3502/live/cid=492
日FIGHTING TV,vjms://23.237.115.18:8500:3502/live/cid=408
日FIGHTING TV,vjms://58.215.133.154:8500/live/cid=408
日-Family theather,vjms://23.237.115.18:8500:3502/live/cid=493
日-kids,vjms://23.237.115.18:8500:3502/live/cid=494
日-J,vjms://23.237.115.18:8500:3502/live/cid=495
日-J,vjms://58.215.133.154:8500/live/cid=495
日-Discovery,vjms://23.237.115.18:8500:3502/live/cid=496
日-Discovery,vjms://58.215.133.154:8500/live/cid=496
日-Movie Plus,vjms://23.237.115.18:8500:3502/live/cid=497
日-迪士尼,vjms://23.237.115.18:8500:3502/live/cid=499
日-GOLF NTWORK,vjms://23.237.115.18:8500:3502/live/cid=409
日-Sports ESPN,vjms://23.237.115.18:8500:3502/live/cid=410
日-Sports Plus,vjms://23.237.115.18:8500:3502/live/cid=411
日-Green,vjms://23.237.115.18:8500:3502/live/cid=412
日-GAORA,vjms://23.237.115.18:8500:3502/live/cid=413
日-Sports,vjms://23.237.115.18:8500:3502/live/cid=414
日-Sports,vjms://58.215.133.154:8500/live/cid=414
日-sports1,vjms://23.237.115.18:8500:3502/live/cid=415
日-Sports 2,vjms://23.237.115.18:8500:3502/live/cid=416
关西-地面波电视台,vjms://23.237.115.18:8500:3502/live/cid=323
NHK综合CS-NHK-G CS,vjms://23.237.115.18:8500:3502/live/cid=139
KIDS,vjms://58.215.133.154:8500/live/cid=494
FOX体育2台,vjms://58.215.133.154:8500/live/cid=444
环球电视台,http://otv-cdn.xzxwhcb.com/hls/sn88wrar.m3u8 
环球电视台,http://otv-cdn.xzxwhcb.com/hls/sn88wrar.m3u8
J sports 1,P2p://147.135.39.171:9906/5f0a0a670007ac7764ce7418540a501f.ts#P2p://50.7.118.66:9906/5ee1840e00039099e7b3535616500d31.ts
J sports 2,P2p://147.135.39.171:9906/5f0a0a66000ec12064ce720457d97d50.ts#P2p://50.7.118.66:9906/5ee1841c000f3f52e7b38d046e141c0c.ts
J sports 3,P2p://147.135.39.171:9906/5f0a0a66000805d464ce704f7abc370d.ts#P2p://50.7.118.66:9906/5ee1842b00031687e7b3c47f5d726980.ts
J sports 4,P2p://147.135.39.171:9906/5f0a0a6600013ae264ce6e8a42a3175c.ts#P2p://50.7.118.66:9906/5ee1843e000be8d4e7b410f90a20303d.ts
越南∣UNTV Public,https://untv.mmdlive.lldns.net/untv/97cc8d2c46bd43b78e0b112761ab71fe/chunklist_b2592000.m3u8
越南∣VTV2,https://106a0d4b0.vws.vegacdn.vn/cliptv_liverecord/vtv2hd_abr/playlist.m3u8
越南∣VTV3,https://106a0d4b0.vws.vegacdn.vn/cliptv_liverecord/vtv3hd1_abr/playlist.m3u8
越南∣VTV4,https://106a0d4b0.vws.vegacdn.vn/cliptv_liverecord/vtv4hd_abr/playlist.m3u8
越南∣VTV6,https://106a0d4b0.vws.vegacdn.vn/cliptv_liverecord/vtv6hd1_abr/playlist.m3u8
越南∣ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8#http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8 
越南∣MRTV 4,http://104275ooyala-lh.akamaihd.net/i/forevergroup_02@449366/master.m3u8
越南∣MWD,http://203.81.84.130/hls/mwd/index.m3u8
越南∣Channel 7,http://104275ooyala-lh.akamaihd.net/i/forevergroup_03@449367/master.m3u8
越南∣Channel K,https://d3cs5y5559s57s.cloudfront.net/live/channelk.m3u8
越南∣HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越南∣PTP,http://113.161.4.48:8080/phuyen/tv.m3u8
泰国∣Vnews,http://live.vnanet.vn/480P/playlist.m3u8
泰国∣PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_1080p/index.m3u8
泰国∣SUV,http://203.146.129.233:1935/live/mp4:suwan/playlist.m3u8
泰国∣One,http://one31-0ougnj.cdn.byteark.com/live/playlist_720p/index.m3u8
泰国∣PPTV,http://183.182.100.184/live/pptvthai/playlist.m3u8
泰国∣Thai PBS,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
泰国∣GMA Pinoy,http://164.40.161.43:10011
菲宾∣DILSe,http://linear07hun-lh.akamaihd.net/i/dilse_1@673921/index_2128_av-p.m3u8
菲宾∣Gabruu TV,http://104.237.60.234/live/gabruutv.m3u8
印度∣TV IKIM,http://edge.vediostream.com/abr/tvikim/live/tvikim_480p/chunks.m3u8
印度∣ET NOW,http://etnowweblive-lh.akamaihd.net/i/ETN_1@348070/index_576_av-b.m3u8
印度∣Rajya Sabha TV,https://nicls2-lh.akamaihd.net/i/rstv_1@26970/index_1_av-p.m3u8
印度∣Velugu,http://mcdn-play-4.5centscdn.net/velugutvlive/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
印度∣Hope TV India,https://bcliveunivsecure-lh.akamaihd.net/i/India_1@571274/index_1096_av-p.m3u8
印度∣ACV,https://acv.asianetmobiletvplus.com/webstreams/8f8e72769cb3e3a6e27c220e1e3887b8.smil/playlist.m3u8
壹新闻,p8p://0198.02686.cc:16871/5d1a69b6000b8d0a11bde706a99c146a.ts
寰宇新闻1,p8p://0198.02686.cc:16871/5d1a69ba0007750411bdf59a5aa4b66d.ts
花花公子電視台,http://45.159.16.20:8000/play/a0al
*三聖電視台,https://gogohaha.000webhostapp.com/?id=n8W69HjmlpY
*正德電視台,https://gogohaha.000webhostapp.com/?id=-SpbhP9wMIs
*信吉衛星,https://gogohaha.000webhostapp.com/?id=kEjRRzhJSN4
*誠心衛星,https://gogohaha.000webhostapp.com/?id=uy-pT_ItVsY
*天良衛星,https://gogohaha.000webhostapp.com/?id=S5JMuEmWD3c
*信大電視台,https://gogohaha.000webhostapp.com/?id=m-EddzOFL2g
*全大電視台,https://gogohaha.000webhostapp.com/?id=MVb65oQ8JfA
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經台1,http://fc_video.bsgroup.com.hk:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經台2,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
